t 299 5 2
n 0.79 0.69 4175 2150 
n 0.39 0.14 4325 2150 
n 0.86 0.49 4275 2225 
n 0.52 0.52 4275 2325 
n 0.63 0.49 4425 2150 
n 0.79 0.37 4525 2150 
n 0.86 0.77 4600 2225 
n 0.44 0.44 4600 2325 
n 0.5 0.88 4775 2125 
n 0.68 0.84 5175 2325 
n 0.15 0.45 5450 2375 
n 0.66 0.13 6775 2225 
n 0.49 0.28 7275 2275 
n 0.65 0.9 7075 2175 
n 0.51 0.55 7425 2325 
n 0.51 0.32 7525 2375 
n 0.51 0.89 7475 2175 
n 0.26 0.65 7775 2350 
n 0.81 0.85 7825 2175 
n 0.59 0.28 7875 2350 
n 0.45 0.66 8825 2225 
n 0.3 0.34 8725 2375 
n 0.6 0.85 8703 2197 
n 0.45 0.3 8825 2425 
n 0.14 0.63 8575 2450 
n 0.36 0.13 8725 2525 
n 0.64 0.41 8625 2600 
n 0.78 0.58 8375 2600 
n 0.61 0.76 8475 2600 
n 0.44 0.21 7975 2475 
n 0.66 0.34 8225 2500 
n 0.49 0.77 8225 2600 
n 0.65 0.15 8125 2575 
n 0.8 0.6 7975 2625 
n 0.1 0.28 7750 2650 
n 0.11 0.52 5350 2400 
n 0.46 0.56 5450 2525 
n 0.44 0.62 5450 2675 
n 0.43 0.22 5250 2400 
n 0.84 0.82 5175 2475 
n 0.25 0.48 5175 2675 
n 0.79 0.46 5075 2575 
n 0.77 0.83 4975 2525 
n 0.75 0.16 5025 2675 
n 0.67 0.58 4875 2675 
n 0.88 0.41 4175 2425 
n 0.57 0.17 4175 2625 
n 0.74 0.17 3925 2450 
n 0.6 0.31 3725 2450 
n 0.51 0.14 3325 2450 
n 0.27 0.52 2925 2425 
n 0.37 0.73 2575 2525 
n 0.17 0.57 2675 2525 
n 0.8 0.82 2275 2525 
n 0.84 0.15 2375 2525 
n 0.39 0.18 2175 2525 
n 0.54 0.36 2148 2786 
n 0.46 0.6 2249 2786 
n 0.2 0.62 2352 2786 
n 0.25 0.38 2451 2785 
n 0.68 0.17 2552 2785 
n 0.24 0.34 2651 2787 
n 0.84 0.39 2925 2925 
n 0.39 0.89 3325 2900 
n 0.44 0.31 3725 2900 
n 0.12 0.78 3925 2900 
n 0.76 0.26 4175 2925 
n 0.74 0.65 4175 2725 
n 0.25 0.18 4975 2825 
n 0.66 0.74 5075 2775 
n 0.51 0.7 5175 2875 
n 0.53 0.39 5450 2825 
n 0.27 0.55 5450 2925 
n 0.59 0.61 6125 2875 
n 0.25 0.7 6025 2875 
n 0.41 0.71 7575 2875 
n 0.78 0.6 7425 2875 
n 0.12 0.87 7925 2875 
n 0.26 0.69 7875 2775 
n 0.38 0.48 7825 2925 
n 0.75 0.28 7750 2800 
n 0.36 0.48 8125 2775 
n 0.41 0.35 8075 2875 
n 0.81 0.49 8025 2775 
n 0.22 0.78 8125 2975 
n 0.74 0.62 7975 2975 
n 0.18 0.87 8775 2825 
n 0.55 0.73 8775 2925 
n 0.54 0.42 8775 3025 
n 0.66 0.75 8775 3125 
n 0.72 0.32 8775 3275 
n 0.47 0.35 8625 3225 
n 0.54 0.9 8525 3225 
n 0.17 0.55 8075 3075 
n 0.1 0.3 7975 3275 
n 0.6 0.56 7975 3075 
n 0.39 0.36 7825 3125 
n 0.5 0.74 7575 3075 
n 0.8 0.15 7600 3175 
n 0.73 0.83 7425 3275 
n 0.53 0.54 7425 3125 
n 0.2 0.78 7425 3025 
n 0.84 0.58 7325 3225 
n 0.41 0.56 6125 3025 
n 0.5 0.41 6025 3175 
n 0.88 0.56 5375 3250 
n 0.21 0.5 5275 3250 
n 0.48 0.39 5450 3025 
n 0.69 0.67 5175 3150 
n 0.2 0.84 5075 3275 
n 0.63 0.86 4525 3200 
n 0.69 0.8 4575 3125 
n 0.64 0.8 4575 3025 
n 0.77 0.21 4425 3200 
n 0.87 0.72 4325 3200 
n 0.12 0.64 4175 3200 
n 0.82 0.18 4275 3125 
n 0.58 0.57 4275 3025 
n 0.11 0.33 3975 3275 
n 0.59 0.23 3875 3275 
n 0.8 0.21 2925 3198 
n 0.69 0.82 2925 3475 
n 0.31 0.79 3925 3475 
n 0.75 0.5 3825 3475 
n 0.4 0.19 3975 3375 
n 0.88 0.26 4325 3575 
n 0.41 0.53 4275 3300 
n 0.15 0.53 4175 3400 
n 0.27 0.48 4125 3300 
n 0.63 0.38 4500 3300 
n 0.63 0.19 4400 3300 
n 0.68 0.57 4725 3525 
n 0.41 0.36 4675 3400 
n 0.8 0.49 4775 3375 
n 0.52 0.4 5175 3300 
n 0.62 0.73 4975 3325 
n 0.81 0.61 5175 3475 
n 0.33 0.26 5025 3450 
n 0.19 0.8 5375 3525 
n 0.61 0.29 5275 3525 
n 0.68 0.85 6050 3375 
n 0.34 0.59 5908 3574 
n 0.83 0.14 6450 3375 
n 0.46 0.82 6675 3325 
n 0.59 0.46 6575 3525 
n 0.35 0.41 6975 3525 
n 0.74 0.56 6875 3325 
n 0.42 0.32 6775 3425 
n 0.48 0.85 7150 3325 
n 0.8 0.89 7150 3475 
n 0.61 0.89 7625 3525 
n 0.62 0.54 7575 3425 
n 0.78 0.32 7475 3525 
n 0.82 0.3 7425 3425 
n 0.83 0.87 7825 3525 
n 0.34 0.76 7725 3525 
n 0.48 0.6 7825 3375 
n 0.23 0.31 7725 3375 
n 0.17 0.73 8225 3425 
n 0.34 0.83 8225 3325 
n 0.18 0.19 8475 3525 
n 0.3 0.41 8325 3525 
n 0.47 0.26 8575 3325 
n 0.72 0.86 8775 3700 
n 0.3 0.49 8675 3800 
n 0.3 0.37 8575 3700 
n 0.55 0.67 8425 3625 
n 0.36 0.83 8325 3625 
n 0.11 0.19 8375 3775 
n 0.31 0.67 8175 3625 
n 0.72 0.14 8225 3775 
n 0.27 0.17 8075 3775 
n 0.2 0.17 8075 3675 
n 0.38 0.37 7925 3775 
n 0.42 0.27 7875 3675 
n 0.67 0.57 7075 3675 
n 0.53 0.85 7150 3750 
n 0.89 0.72 6975 3725 
n 0.74 0.85 6575 3750 
n 0.32 0.84 6375 3750 
n 0.51 0.9 5975 3750 
n 0.3 0.73 5325 3775 
n 0.76 0.17 5275 3675 
n 0.87 0.36 5375 3675 
n 0.59 0.89 5075 3800 
n 0.7 0.76 5204 3772 
n 0.32 0.29 4675 3675 
n 0.58 0.82 4925 3800 
n 0.47 0.74 4925 3675 
n 0.17 0.75 4775 3675 
n 0.88 0.73 4575 3675 
n 0.9 0.64 4425 3675 
n 0.49 0.89 4325 3725 
n 0.27 0.34 3825 3650 
n 0.44 0.41 3625 3750 
n 0.75 0.82 3475 3750 
n 0.34 0.38 3225 3750 
n 0.31 0.2 3325 3750 
n 0.52 0.35 3125 3725 
n 0.4 0.28 2925 3725 
n 0.66 0.19 2575 3675 
n 0.76 0.56 2675 3675 
n 0.77 0.63 2275 3675 
n 0.86 0.12 2375 3675 
n 0.58 0.86 2175 3675 
n 0.27 0.22 4775 3225 
